      0.00000000E+00      0.43062853E+01      0.39555635E-02
      0.00000000E+00      0.43890984E+01      0.36730988E-02
      0.00000000E+00      0.44719116E+01      0.34651684E-02
      0.00000000E+00      0.45547248E+01      0.32889774E-02
      0.00000000E+00      0.46375380E+01      0.31166127E-02
      0.00000000E+00      0.47203512E+01      0.29945088E-02
      0.00000000E+00      0.48031643E+01      0.29160712E-02
      0.00000000E+00      0.48859775E+01      0.28019418E-02
      0.00000000E+00      0.49687907E+01      0.26650147E-02
      0.00000000E+00      0.50516039E+01      0.26054652E-02
      0.00000000E+00      0.51344171E+01      0.26067076E-02
      0.00000000E+00      0.52172302E+01      0.25506226E-02
      0.00000000E+00      0.53000434E+01      0.24538529E-02
      0.00000000E+00      0.53828566E+01      0.24538529E-02
      0.00000000E+00      0.54656698E+01      0.25506226E-02
      0.00000000E+00      0.55484829E+01      0.26067076E-02
      0.00000000E+00      0.56312961E+01      0.26054652E-02
      0.00000000E+00      0.57141093E+01      0.26650147E-02
      0.00000000E+00      0.57969225E+01      0.28019418E-02
      0.00000000E+00      0.58797357E+01      0.29160712E-02
      0.00000000E+00      0.59625488E+01      0.29945088E-02
      0.00000000E+00      0.60453620E+01      0.31166127E-02
      0.00000000E+00      0.61281752E+01      0.32889774E-02
      0.00000000E+00      0.62109884E+01      0.34651684E-02
      0.00000000E+00      0.62938016E+01      0.36730988E-02
      0.00000000E+00      0.63766147E+01      0.39555635E-02
      0.00000000E+00      0.64594279E+01      0.42611073E-02
      0.00000000E+00      0.65422411E+01      0.45335298E-02
      0.00000000E+00      0.66250543E+01      0.48128779E-02
      0.00000000E+00      0.67078674E+01      0.51432404E-02
      0.00000000E+00      0.67906806E+01      0.55028958E-02
      0.00000000E+00      0.68734938E+01      0.58958736E-02
      0.00000000E+00      0.69563070E+01      0.63663864E-02
      0.00000000E+00      0.70391202E+01      0.68892265E-02
      0.00000000E+00      0.71219333E+01      0.74108922E-02
      0.00000000E+00      0.72047465E+01      0.79858389E-02
      0.00000000E+00      0.72875597E+01      0.86861081E-02
      0.00000000E+00      0.73703729E+01      0.94431372E-02
      0.00000000E+00      0.74531860E+01      0.10189264E-01
      0.00000000E+00      0.75359992E+01      0.11031554E-01
      0.00000000E+00      0.76188124E+01      0.12051004E-01
      0.00000000E+00      0.77016256E+01      0.13117230E-01
      0.00000000E+00      0.77844388E+01      0.14162249E-01
      0.00000000E+00      0.78672519E+01      0.15383053E-01
      0.00000000E+00      0.79500651E+01      0.16891447E-01
      0.00000000E+00      0.80328783E+01      0.18495688E-01
      0.00000000E+00      0.81156915E+01      0.20126620E-01
      0.00000000E+00      0.81985047E+01      0.22050087E-01
      0.00000000E+00      0.82813178E+01      0.24349642E-01
      0.00000000E+00      0.83641310E+01      0.26770880E-01
      0.00000000E+00      0.84469442E+01      0.29410220E-01
      0.00000000E+00      0.85297574E+01      0.32774794E-01
      0.00000000E+00      0.86125705E+01      0.36773445E-01
      0.00000000E+00      0.86953837E+01      0.40917647E-01
      0.00000000E+00      0.87781969E+01      0.46659024E-01
      0.00000000E+00      0.88610101E+01      0.58615504E-01
      0.00000000E+00      0.89438233E+01      0.82076333E-01
      0.00000000E+00      0.90266364E+01      0.11964077E+00
      0.00000000E+00      0.91094496E+01      0.17115891E+00
      0.00000000E+00      0.91922628E+01      0.23598371E+00
      0.00000000E+00      0.92750760E+01      0.31361390E+00
      0.00000000E+00      0.93578891E+01      0.40243252E+00
      0.00000000E+00      0.94407023E+01      0.49936626E+00
      0.00000000E+00      0.95235155E+01      0.60096974E+00
      0.00000000E+00      0.96063287E+01      0.70397231E+00
      0.00000000E+00      0.96891419E+01      0.80505539E+00
      0.00000000E+00      0.97719550E+01      0.90131891E+00
      0.00000000E+00      0.98547682E+01      0.99119878E+00
      0.00000000E+00      0.99375814E+01      0.10743911E+01
      0.00000000E+00      0.10020395E+02      0.11511034E+01
      0.00000000E+00      0.10103208E+02      0.12218663E+01
      0.00000000E+00      0.10186021E+02      0.12874387E+01
      0.00000000E+00      0.10268834E+02      0.13479075E+01
      0.00000000E+00      0.10351647E+02      0.14019849E+01
      0.00000000E+00      0.10434460E+02      0.14476170E+01
      0.00000000E+00      0.10517274E+02      0.14827952E+01
      0.00000000E+00      0.10600087E+02      0.15054101E+01
      0.00000000E+00      0.10682900E+02      0.15132869E+01
 
      0.84401688E-01      0.00000000E+00      0.15051102E+01
      0.84401688E-01      0.82813178E-01      0.14974095E+01
      0.84401688E-01      0.16562636E+00      0.14752444E+01
      0.84401688E-01      0.24843953E+00      0.14405905E+01
      0.84401688E-01      0.33125271E+00      0.13954754E+01
      0.84401688E-01      0.41406589E+00      0.13419238E+01
      0.84401688E-01      0.49687907E+00      0.12819577E+01
      0.84401688E-01      0.57969225E+00      0.12167788E+01
      0.84401688E-01      0.66250543E+00      0.11462746E+01
      0.84401688E-01      0.74531860E+00      0.10697403E+01
      0.84401688E-01      0.82813178E+00      0.98669129E+00
      0.84401688E-01      0.91094496E+00      0.89693093E+00
      0.84401688E-01      0.99375814E+00      0.80079399E+00
      0.84401688E-01      0.10765713E+01      0.69990197E+00
      0.84401688E-01      0.11593845E+01      0.59718392E+00
      0.84401688E-01      0.12421977E+01      0.49594895E+00
      0.84401688E-01      0.13250109E+01      0.39945770E+00
      0.84401688E-01      0.14078240E+01      0.31114115E+00
      0.84401688E-01      0.14906372E+01      0.23402245E+00
      0.84401688E-01      0.15734504E+01      0.16966314E+00
      0.84401688E-01      0.16562636E+01      0.11856310E+00
      0.84401688E-01      0.17390767E+01      0.81397838E-01
      0.84401688E-01      0.18218899E+01      0.58295093E-01
      0.84401688E-01      0.19047031E+01      0.46583579E-01
      0.84401688E-01      0.19875163E+01      0.40943432E-01
      0.84401688E-01      0.20703295E+01      0.36810263E-01
      0.84401688E-01      0.21531426E+01      0.32806975E-01
      0.84401688E-01      0.22359558E+01      0.29449710E-01
      0.84401688E-01      0.23187690E+01      0.26819030E-01
      0.84401688E-01      0.24015822E+01      0.24399401E-01
      0.84401688E-01      0.24843953E+01      0.22097727E-01
      0.84401688E-01      0.25672085E+01      0.20173204E-01
      0.84401688E-01      0.26500217E+01      0.18546342E-01
      0.84401688E-01      0.27328349E+01      0.16952436E-01
      0.84401688E-01      0.28156481E+01      0.15452357E-01
      0.84401688E-01      0.28984612E+01      0.14227192E-01
      0.84401688E-01      0.29812744E+01      0.13168514E-01
      0.84401688E-01      0.30640876E+01      0.12093882E-01
      0.84401688E-01      0.31469008E+01      0.11076448E-01
      0.84401688E-01      0.32297140E+01      0.10237698E-01
      0.84401688E-01      0.33125271E+01      0.94906355E-02
      0.84401688E-01      0.33953403E+01      0.87328398E-02
      0.84401688E-01      0.34781535E+01      0.80350296E-02
      0.84401688E-01      0.35609667E+01      0.74603296E-02
      0.84401688E-01      0.36437798E+01      0.69333330E-02
      0.84401688E-01      0.37265930E+01      0.64050697E-02
      0.84401688E-01      0.38094062E+01      0.59331062E-02
      0.84401688E-01      0.38922194E+01      0.55364817E-02
      0.84401688E-01      0.39750326E+01      0.51636339E-02
      0.84401688E-01      0.40578457E+01      0.48149701E-02
      0.84401688E-01      0.41406589E+01      0.45250949E-02
      0.84401688E-01      0.42234721E+01      0.42570610E-02
      0.84401688E-01      0.43062853E+01      0.39669225E-02
      0.84401688E-01      0.43890984E+01      0.37027757E-02
      0.84401688E-01      0.44719116E+01      0.35094941E-02
      0.84401688E-01      0.45547248E+01      0.33389944E-02
      0.84401688E-01      0.46375380E+01      0.31614543E-02
      0.84401688E-01      0.47203512E+01      0.30297270E-02
      0.84401688E-01      0.48031643E+01      0.29480214E-02
      0.84401688E-01      0.48859775E+01      0.28392675E-02
      0.84401688E-01      0.49687907E+01      0.27074183E-02
      0.84401688E-01      0.50516039E+01      0.26472250E-02
      0.84401688E-01      0.51344171E+01      0.26498191E-02
      0.84401688E-01      0.52172302E+01      0.26046762E-02
      0.84401688E-01      0.53000434E+01      0.25200845E-02
      0.84401688E-01      0.53828566E+01      0.25186378E-02
      0.84401688E-01      0.54656698E+01      0.26008804E-02
      0.84401688E-01      0.55484829E+01      0.26447490E-02
      0.84401688E-01      0.56312961E+01      0.26414679E-02
      0.84401688E-01      0.57141093E+01      0.27006910E-02
      0.84401688E-01      0.57969225E+01      0.28308607E-02
      0.84401688E-01      0.58797357E+01      0.29373867E-02
      0.84401688E-01      0.59625488E+01      0.30166997E-02
      0.84401688E-01      0.60453620E+01      0.31461873E-02
      0.84401688E-01      0.61281752E+01      0.33217599E-02
      0.84401688E-01      0.62109884E+01      0.34903813E-02
      0.84401688E-01      0.62938016E+01      0.36815053E-02
      0.84401688E-01      0.63766147E+01      0.39430676E-02
      0.84401688E-01      0.64594279E+01      0.42304486E-02
      0.84401688E-01      0.65422411E+01      0.44958011E-02
      0.84401688E-01      0.66250543E+01      0.47828991E-02
      0.84401688E-01      0.67078674E+01      0.51283627E-02
      0.84401688E-01      0.67906806E+01      0.54976360E-02
      0.84401688E-01      0.68734938E+01      0.58906430E-02
      0.84401688E-01      0.69563070E+01      0.63590161E-02
      0.84401688E-01      0.70391202E+01      0.68834951E-02
      0.84401688E-01      0.71219333E+01      0.74065315E-02
      0.84401688E-01      0.72047465E+01      0.79774644E-02
      0.84401688E-01      0.72875597E+01      0.86718351E-02
      0.84401688E-01      0.73703729E+01      0.94260937E-02
      0.84401688E-01      0.74531860E+01      0.10169034E-01
      0.84401688E-01      0.75359992E+01      0.11003091E-01
      0.84401688E-01      0.76188124E+01      0.12015619E-01
      0.84401688E-01      0.77016256E+01      0.13085347E-01
      0.84401688E-01      0.77844388E+01      0.14139085E-01
      0.84401688E-01      0.78672519E+01      0.15359231E-01
      0.84401688E-01      0.79500651E+01      0.16854270E-01
      0.84401688E-01      0.80328783E+01      0.18443196E-01
      0.84401688E-01      0.81156915E+01      0.20065199E-01
      0.84401688E-01      0.81985047E+01      0.21985026E-01
      0.84401688E-01      0.82813178E+01      0.24282217E-01
      0.84401688E-01      0.83641310E+01      0.26697720E-01
      0.84401688E-01      0.84469442E+01      0.29324897E-01
      0.84401688E-01      0.85297574E+01      0.32679439E-01
      0.84401688E-01      0.86125705E+01      0.36680646E-01
      0.84401688E-01      0.86953837E+01      0.40812291E-01
      0.84401688E-01      0.87781969E+01      0.46452035E-01
      0.84401688E-01      0.88610101E+01      0.58165383E-01
      0.84401688E-01      0.89438233E+01      0.81273067E-01
      0.84401688E-01      0.90266364E+01      0.11844654E+00
      0.84401688E-01      0.91094496E+01      0.16955801E+00
      0.84401688E-01      0.91922628E+01      0.23393215E+00
      0.84401688E-01      0.92750760E+01      0.31106924E+00
      0.84401688E-01      0.93578891E+01      0.39940729E+00
      0.84401688E-01      0.94407023E+01      0.49592230E+00
      0.84401688E-01      0.95235155E+01      0.59718259E+00
      0.84401688E-01      0.96063287E+01      0.69992689E+00
      0.84401688E-01      0.96891419E+01      0.80084505E+00
      0.84401688E-01      0.97719550E+01      0.89700635E+00
      0.84401688E-01      0.98547682E+01      0.98678788E+00
      0.84401688E-01      0.99375814E+01      0.10698540E+01
      0.84401688E-01      0.10020395E+02      0.11464007E+01
      0.84401688E-01      0.10103208E+02      0.12169113E+01
      0.84401688E-01      0.10186021E+02      0.12820895E+01
      0.84401688E-01      0.10268834E+02      0.13420472E+01
      0.84401688E-01      0.10351647E+02      0.13955840E+01
      0.84401688E-01      0.10434460E+02      0.14406790E+01
      0.84401688E-01      0.10517274E+02      0.14753078E+01
      0.84401688E-01      0.10600087E+02      0.14974428E+01
      0.84401688E-01      0.10682900E+02      0.15051102E+01
 
      0.16880338E+00      0.00000000E+00      0.14816797E+01
      0.16880338E+00      0.82813178E-01      0.14743887E+01
      0.16880338E+00      0.16562636E+00      0.14533073E+01
      0.16880338E+00      0.24843953E+00      0.14199944E+01
      0.16880338E+00      0.33125271E+00      0.13763079E+01
      0.16880338E+00      0.41406589E+00      0.13242655E+01
      0.16880338E+00      0.49687907E+00      0.12657308E+01
      0.16880338E+00      0.57969225E+00      0.12016546E+01
      0.16880338E+00      0.66250543E+00      0.11318758E+01
      0.16880338E+00      0.74531860E+00      0.10558450E+01
      0.16880338E+00      0.82813178E+00      0.97319622E+00
      0.16880338E+00      0.91094496E+00      0.88377379E+00
      0.16880338E+00      0.99375814E+00      0.78802540E+00
      0.16880338E+00      0.10765713E+01      0.68774120E+00
      0.16880338E+00      0.11593845E+01      0.58591285E+00
      0.16880338E+00      0.12421977E+01      0.48580362E+00
      0.16880338E+00      0.13250109E+01      0.39064222E+00
      0.16880338E+00      0.14078240E+01      0.30382125E+00
      0.16880338E+00      0.14906372E+01      0.22822428E+00
      0.16880338E+00      0.15734504E+01      0.16526153E+00
      0.16880338E+00      0.16562636E+01      0.11543006E+00
      0.16880338E+00      0.17390767E+01      0.79469092E-01
      0.16880338E+00      0.18218899E+01      0.57417908E-01
      0.16880338E+00      0.19047031E+01      0.46396251E-01
      0.16880338E+00      0.19875163E+01      0.41022507E-01
      0.16880338E+00      0.20703295E+01      0.36911862E-01
      0.16880338E+00      0.21531426E+01      0.32902313E-01
      0.16880338E+00      0.22359558E+01      0.29575168E-01
      0.16880338E+00      0.23187690E+01      0.26974389E-01
      0.16880338E+00      0.24015822E+01      0.24565501E-01
      0.16880338E+00      0.24843953E+01      0.22266916E-01
      0.16880338E+00      0.25672085E+01      0.20344108E-01
      0.16880338E+00      0.26500217E+01      0.18722492E-01
      0.16880338E+00      0.27328349E+01      0.17144361E-01
      0.16880338E+00      0.28156481E+01      0.15656887E-01
      0.16880338E+00      0.28984612E+01      0.14416132E-01
      0.16880338E+00      0.29812744E+01      0.13320582E-01
      0.16880338E+00      0.30640876E+01      0.12224210E-01
      0.16880338E+00      0.31469008E+01      0.11213564E-01
      0.16880338E+00      0.32297140E+01      0.10386572E-01
      0.16880338E+00      0.33125271E+01      0.96395000E-02
      0.16880338E+00      0.33953403E+01      0.88806846E-02
      0.16880338E+00      0.34781535E+01      0.81875930E-02
      0.16880338E+00      0.35609667E+01      0.76089407E-02
      0.16880338E+00      0.36437798E+01      0.70619904E-02
      0.16880338E+00      0.37265930E+01      0.65145793E-02
      0.16880338E+00      0.38094062E+01      0.60374643E-02
      0.16880338E+00      0.38922194E+01      0.56357706E-02
      0.16880338E+00      0.39750326E+01      0.52391546E-02
      0.16880338E+00      0.40578457E+01      0.48558463E-02
      0.16880338E+00      0.41406589E+01      0.45461841E-02
      0.16880338E+00      0.42234721E+01      0.42845076E-02
      0.16880338E+00      0.43062853E+01      0.40161161E-02
      0.16880338E+00      0.43890984E+01      0.37761561E-02
      0.16880338E+00      0.44719116E+01      0.36043254E-02
      0.16880338E+00      0.45547248E+01      0.34457448E-02
      0.16880338E+00      0.46375380E+01      0.32623611E-02
      0.16880338E+00      0.47203512E+01      0.31137279E-02
      0.16880338E+00      0.48031643E+01      0.30243110E-02
      0.16880338E+00      0.48859775E+01      0.29225461E-02
      0.16880338E+00      0.49687907E+01      0.27935368E-02
      0.16880338E+00      0.50516039E+01      0.27218054E-02
      0.16880338E+00      0.51344171E+01      0.27199730E-02
      0.16880338E+00      0.52172302E+01      0.26976884E-02
      0.16880338E+00      0.53000434E+01      0.26420741E-02
      0.16880338E+00      0.53828566E+01      0.26373354E-02
      0.16880338E+00      0.54656698E+01      0.26848515E-02
      0.16880338E+00      0.55484829E+01      0.27016562E-02
      0.16880338E+00      0.56312961E+01      0.26992007E-02
      0.16880338E+00      0.57141093E+01      0.27656395E-02
      0.16880338E+00      0.57969225E+01      0.28875329E-02
      0.16880338E+00      0.58797357E+01      0.29809395E-02
      0.16880338E+00      0.59625488E+01      0.30615952E-02
      0.16880338E+00      0.60453620E+01      0.32016619E-02
      0.16880338E+00      0.61281752E+01      0.33769686E-02
      0.16880338E+00      0.62109884E+01      0.35275618E-02
      0.16880338E+00      0.62938016E+01      0.36904715E-02
      0.16880338E+00      0.63766147E+01      0.39201075E-02
      0.16880338E+00      0.64594279E+01      0.41775519E-02
      0.16880338E+00      0.65422411E+01      0.44284751E-02
      0.16880338E+00      0.66250543E+01      0.47270483E-02
      0.16880338E+00      0.67078674E+01      0.50978705E-02
      0.16880338E+00      0.67906806E+01      0.54807665E-02
      0.16880338E+00      0.68734938E+01      0.58685873E-02
      0.16880338E+00      0.69563070E+01      0.63318264E-02
      0.16880338E+00      0.70391202E+01      0.68644594E-02
      0.16880338E+00      0.71219333E+01      0.73956176E-02
      0.16880338E+00      0.72047465E+01      0.79586096E-02
      0.16880338E+00      0.72875597E+01      0.86367011E-02
      0.16880338E+00      0.73703729E+01      0.93800189E-02
      0.16880338E+00      0.74531860E+01      0.10109802E-01
      0.16880338E+00      0.75359992E+01      0.10917930E-01
      0.16880338E+00      0.76188124E+01      0.11909211E-01
      0.16880338E+00      0.77016256E+01      0.12986161E-01
      0.16880338E+00      0.77844388E+01      0.14061992E-01
      0.16880338E+00      0.78672519E+01      0.15282675E-01
      0.16880338E+00      0.79500651E+01      0.16750016E-01
      0.16880338E+00      0.80328783E+01      0.18308233E-01
      0.16880338E+00      0.81156915E+01      0.19910384E-01
      0.16880338E+00      0.81985047E+01      0.21814435E-01
      0.16880338E+00      0.82813178E+01      0.24095186E-01
      0.16880338E+00      0.83641310E+01      0.26487610E-01
      0.16880338E+00      0.84469442E+01      0.29074260E-01
      0.16880338E+00      0.85297574E+01      0.32390455E-01
      0.16880338E+00      0.86125705E+01      0.36392101E-01
      0.16880338E+00      0.86953837E+01      0.40497655E-01
      0.16880338E+00      0.87781969E+01      0.45870810E-01
      0.16880338E+00      0.88610101E+01      0.56900093E-01
      0.16880338E+00      0.89438233E+01      0.78970342E-01
      0.16880338E+00      0.90266364E+01      0.11496287E+00
      0.16880338E+00      0.91094496E+01      0.16483853E+00
      0.16880338E+00      0.91922628E+01      0.22785884E+00
      0.16880338E+00      0.92750760E+01      0.30352725E+00
      0.16880338E+00      0.93578891E+01      0.39043196E+00
      0.16880338E+00      0.94407023E+01      0.48568628E+00
      0.16880338E+00      0.95235155E+01      0.58589483E+00
      0.16880338E+00      0.96063287E+01      0.68782631E+00
      0.16880338E+00      0.96891419E+01      0.78821333E+00
      0.16880338E+00      0.97719550E+01      0.88405809E+00
      0.16880338E+00      0.98547682E+01      0.97356465E+00
      0.16880338E+00      0.99375814E+01      0.10562816E+01
      0.16880338E+00      0.10020395E+02      0.11323614E+01
      0.16880338E+00      0.10103208E+02      0.12021658E+01
      0.16880338E+00      0.10186021E+02      0.12662395E+01
      0.16880338E+00      0.10268834E+02      0.13247423E+01
      0.16880338E+00      0.10351647E+02      0.13767269E+01
      0.16880338E+00      0.10434460E+02      0.14203342E+01
      0.16880338E+00      0.10517274E+02      0.14535491E+01
      0.16880338E+00      0.10600087E+02      0.14745151E+01
      0.16880338E+00      0.10682900E+02      0.14816797E+01
 
      0.25320506E+00      0.00000000E+00      0.14453088E+01
      0.25320506E+00      0.82813178E-01      0.14384622E+01
      0.25320506E+00      0.16562636E+00      0.14186584E+01
      0.25320506E+00      0.24843953E+00      0.13871230E+01
      0.25320506E+00      0.33125271E+00      0.13455477E+01
      0.25320506E+00      0.41406589E+00      0.12957970E+01
      0.25320506E+00      0.49687907E+00      0.12393714E+01
      0.25320506E+00      0.57969225E+00      0.11768763E+01
      0.25320506E+00      0.66250543E+00      0.11081510E+01
      0.25320506E+00      0.74531860E+00      0.10328709E+01
      0.25320506E+00      0.82813178E+00      0.95081089E+00
      0.25320506E+00      0.91094496E+00      0.86190851E+00
      0.25320506E+00      0.99375814E+00      0.76684550E+00
      0.25320506E+00      0.10765713E+01      0.66766886E+00
      0.25320506E+00      0.11593845E+01      0.56740912E+00
      0.25320506E+00      0.12421977E+01      0.46922137E+00
      0.25320506E+00      0.13250109E+01      0.37628349E+00
      0.25320506E+00      0.14078240E+01      0.29192880E+00
      0.25320506E+00      0.14906372E+01      0.21882699E+00
      0.25320506E+00      0.15734504E+01      0.15817662E+00
      0.25320506E+00      0.16562636E+01      0.11048073E+00
      0.25320506E+00      0.17390767E+01      0.76530767E-01
      0.25320506E+00      0.18218899E+01      0.56161449E-01
      0.25320506E+00      0.19047031E+01      0.46166827E-01
      0.25320506E+00      0.19875163E+01      0.41144699E-01
      0.25320506E+00      0.20703295E+01      0.37055033E-01
      0.25320506E+00      0.21531426E+01      0.33062915E-01
      0.25320506E+00      0.22359558E+01      0.29806265E-01
      0.25320506E+00      0.23187690E+01      0.27256412E-01
      0.25320506E+00      0.24015822E+01      0.24868030E-01
      0.25320506E+00      0.24843953E+01      0.22587862E-01
      0.25320506E+00      0.25672085E+01      0.20675753E-01
      0.25320506E+00      0.26500217E+01      0.19049295E-01
      0.25320506E+00      0.27328349E+01      0.17470272E-01
      0.25320506E+00      0.28156481E+01      0.15987373E-01
      0.25320506E+00      0.28984612E+01      0.14728359E-01
      0.25320506E+00      0.29812744E+01      0.13591556E-01
      0.25320506E+00      0.30640876E+01      0.12470388E-01
      0.25320506E+00      0.31469008E+01      0.11467200E-01
      0.25320506E+00      0.32297140E+01      0.10650665E-01
      0.25320506E+00      0.33125271E+01      0.98971252E-02
      0.25320506E+00      0.33953403E+01      0.91300452E-02
      0.25320506E+00      0.34781535E+01      0.84358014E-02
      0.25320506E+00      0.35609667E+01      0.78448256E-02
      0.25320506E+00      0.36437798E+01      0.72660972E-02
      0.25320506E+00      0.37265930E+01      0.66901183E-02
      0.25320506E+00      0.38094062E+01      0.62061055E-02
      0.25320506E+00      0.38922194E+01      0.58051843E-02
      0.25320506E+00      0.39750326E+01      0.53961018E-02
      0.25320506E+00      0.40578457E+01      0.49920568E-02
      0.25320506E+00      0.41406589E+01      0.46715215E-02
      0.25320506E+00      0.42234721E+01      0.44085355E-02
      0.25320506E+00      0.43062853E+01      0.41327011E-02
      0.25320506E+00      0.43890984E+01      0.38772987E-02
      0.25320506E+00      0.44719116E+01      0.36978195E-02
      0.25320506E+00      0.45547248E+01      0.35447385E-02
      0.25320506E+00      0.46375380E+01      0.33644358E-02
      0.25320506E+00      0.47203512E+01      0.32066314E-02
      0.25320506E+00      0.48031643E+01      0.31076122E-02
      0.25320506E+00      0.48859775E+01      0.30036173E-02
      0.25320506E+00      0.49687907E+01      0.28642499E-02
      0.25320506E+00      0.50516039E+01      0.27649941E-02
      0.25320506E+00      0.51344171E+01      0.27440081E-02
      0.25320506E+00      0.52172302E+01      0.27366813E-02
      0.25320506E+00      0.53000434E+01      0.27085118E-02
      0.25320506E+00      0.53828566E+01      0.27000489E-02
      0.25320506E+00      0.54656698E+01      0.27126165E-02
      0.25320506E+00      0.55484829E+01      0.27065661E-02
      0.25320506E+00      0.56312961E+01      0.27145093E-02
      0.25320506E+00      0.57141093E+01      0.27989653E-02
      0.25320506E+00      0.57969225E+01      0.29216695E-02
      0.25320506E+00      0.58797357E+01      0.30080941E-02
      0.25320506E+00      0.59625488E+01      0.30889876E-02
      0.25320506E+00      0.60453620E+01      0.32281075E-02
      0.25320506E+00      0.61281752E+01      0.33895400E-02
      0.25320506E+00      0.62109884E+01      0.35234843E-02
      0.25320506E+00      0.62938016E+01      0.36823357E-02
      0.25320506E+00      0.63766147E+01      0.39147803E-02
      0.25320506E+00      0.64594279E+01      0.41663387E-02
      0.25320506E+00      0.65422411E+01      0.44050005E-02
      0.25320506E+00      0.66250543E+01      0.47003824E-02
      0.25320506E+00      0.67078674E+01      0.50767588E-02
      0.25320506E+00      0.67906806E+01      0.54559535E-02
      0.25320506E+00      0.68734938E+01      0.58265747E-02
      0.25320506E+00      0.69563070E+01      0.62800212E-02
      0.25320506E+00      0.70391202E+01      0.68233750E-02
      0.25320506E+00      0.71219333E+01      0.73668647E-02
      0.25320506E+00      0.72047465E+01      0.79216756E-02
      0.25320506E+00      0.72875597E+01      0.85798185E-02
      0.25320506E+00      0.73703729E+01      0.93094639E-02
      0.25320506E+00      0.74531860E+01      0.10022826E-01
      0.25320506E+00      0.75359992E+01      0.10797192E-01
      0.25320506E+00      0.76188124E+01      0.11757666E-01
      0.25320506E+00      0.77016256E+01      0.12835642E-01
      0.25320506E+00      0.77844388E+01      0.13928169E-01
      0.25320506E+00      0.78672519E+01      0.15142077E-01
      0.25320506E+00      0.79500651E+01      0.16579844E-01
      0.25320506E+00      0.80328783E+01      0.18114190E-01
      0.25320506E+00      0.81156915E+01      0.19696906E-01
      0.25320506E+00      0.81985047E+01      0.21566978E-01
      0.25320506E+00      0.82813178E+01      0.23807361E-01
      0.25320506E+00      0.83641310E+01      0.26158835E-01
      0.25320506E+00      0.84469442E+01      0.28676456E-01
      0.25320506E+00      0.85297574E+01      0.31907867E-01
      0.25320506E+00      0.86125705E+01      0.35882520E-01
      0.25320506E+00      0.86953837E+01      0.39962339E-01
      0.25320506E+00      0.87781969E+01      0.44984743E-01
      0.25320506E+00      0.88610101E+01      0.54996168E-01
      0.25320506E+00      0.89438233E+01      0.75405484E-01
